Customer ID,Date,Type,Utilization %,Credit Limit
CUST-615D145B,2026-03-13,Payment,10.0,7000
CUST-615D145B,2026-04-02,Purchase,18.1,7000
CUST-615D145B,2026-04-18,Payment,10.0,7000
CUST-615D145B,2026-04-30,Purchase,10.0,7000
CUST-615D145B,2026-05-11,Payment,10.0,7000
CUST-615D145B,2026-05-28,Limit Increase,10.0,9900
CUST-615D145B,2026-05-30,Purchase,12.2,9900
CUST-615D145B,2026-06-16,Payment,10.0,9900
CUST-615D145B,2026-06-27,Limit Increase,10.0,12500
CUST-615D145B,2026-06-30,Purchase,16.7,12500
CUST-615D145B,2026-07-09,Payment,10.0,12500
CUST-6186858F,2025-07-20,Account Opened,21.4,2900
CUST-6186858F,2025-08-24,Purchase,20.6,2900
CUST-6186858F,2025-09-07,Payment,10.0,2900
CUST-6186858F,2025-09-18,Limit Increase,10.0,5700
CUST-6186858F,2025-09-25,Purchase,12.6,5700
CUST-6186858F,2025-10-03,Payment,10.0,5700
CUST-6186858F,2025-10-18,Limit Increase,10.0,7400
CUST-6186858F,2025-10-24,Purchase,16.8,7400
CUST-6186858F,2025-11-09,Payment,10.0,7400
CUST-6186858F,2025-11-22,Purchase,10.0,7400
CUST-6186858F,2025-12-08,Payment,10.0,7400
CUST-6186858F,2025-12-23,Purchase,17.8,7400
CUST-6186858F,2025-12-29,Payment,10.0,7400
CUST-6186858F,2026-01-18,Purchase,10.0,7400
CUST-6186858F,2026-01-29,Payment,10.0,7400
CUST-6186858F,2026-02-16,Purchase,23.5,7400
CUST-6186858F,2026-02-27,Payment,12.1,7400
CUST-6186858F,2026-03-23,Purchase,11.3,7400
CUST-6186858F,2026-04-05,Payment,10.0,7400
CUST-6186858F,2026-04-22,Purchase,10.0,7400
CUST-6186858F,2026-04-28,Payment,10.0,7400
CUST-6186858F,2026-05-16,Limit Increase,10.0,9400
CUST-6186858F,2026-05-23,Purchase,10.0,9400
CUST-6186858F,2026-05-30,Payment,10.0,9400
CUST-6186858F,2026-06-21,Purchase,12.5,9400
CUST-6186858F,2026-07-07,Payment,10.0,9400
CUST-61987494,2026-01-07,Account Opened,19.9,3900
CUST-61987494,2026-02-12,Purchase,18.7,3900
CUST-61987494,2026-02-22,Payment,10.0,3900
CUST-61987494,2026-03-08,Limit Increase,10.0,4700
CUST-61987494,2026-03-12,Purchase,16.0,4700
CUST-61987494,2026-03-24,Payment,10.0,4700
CUST-61987494,2026-04-12,Purchase,10.0,4700
CUST-61987494,2026-04-30,Payment,10.0,4700
CUST-61987494,2026-05-12,Purchase,13.2,4700
CUST-61987494,2026-05-29,Payment,10.0,4700
CUST-61987494,2026-06-13,Purchase,21.1,4700
CUST-61987494,2026-06-27,Payment,10.0,4700
CUST-61F0591A,2025-10-06,Account Opened,38.8,6100
CUST-61F0591A,2025-11-07,Purchase,35.1,6100
CUST-61F0591A,2025-11-17,Payment,26.0,6100
CUST-61F0591A,2025-12-07,Purchase,26.2,6100
CUST-61F0591A,2025-12-26,Payment,15.0,6100
CUST-61F0591A,2026-01-04,Limit Increase,15.0,7900
CUST-61F0591A,2026-01-08,Purchase,26.5,7900
CUST-61F0591A,2026-01-25,Payment,12.8,7900
CUST-61F0591A,2026-02-07,Purchase,15.6,7900
CUST-61F0591A,2026-02-16,Payment,10.0,7900
CUST-61F0591A,2026-03-09,Purchase,10.0,7900
CUST-61F0591A,2026-03-22,Payment,10.0,7900
CUST-61F0591A,2026-04-04,Limit Increase,10.0,8800
CUST-61F0591A,2026-04-07,Purchase,11.8,8800
CUST-61F0591A,2026-04-19,Payment,10.0,8800
CUST-61F0591A,2026-05-10,Purchase,10.0,8800
CUST-61F0591A,2026-05-26,Payment,10.0,8800
CUST-61F0591A,2026-06-05,Purchase,11.7,8800
CUST-61F0591A,2026-06-17,Payment,10.0,8800
CUST-621CAF5D,2026-05-21,Account Opened,41.4,4800
CUST-621CAF5D,2026-06-20,Limit Increase,41.4,6900
CUST-621CAF5D,2026-06-21,Large Purchase,56.1,6900
CUST-621CAF5D,2026-06-24,Purchase,27.2,6900
CUST-621CAF5D,2026-06-26,Large Purchase,73.0,6900
CUST-621CAF5D,2026-07-05,Account Closed,73.0,6900
CUST-621CAF5D,2026-07-10,Payment,12.0,6900
CUST-6252956E,2025-05-30,Account Opened,23.2,2600
CUST-6252956E,2025-07-01,Purchase,29.5,2600
CUST-6252956E,2025-07-12,Payment,12.0,2600
CUST-6252956E,2025-07-30,Purchase,12.0,2600
CUST-6252956E,2025-08-13,Payment,12.0,2600
CUST-6252956E,2025-08-29,Purchase,12.0,2600
CUST-6252956E,2025-09-11,Payment,12.0,2600
CUST-6252956E,2025-09-30,Purchase,12.0,2600
CUST-6252956E,2025-10-18,Payment,12.0,2600
CUST-6252956E,2025-10-29,Purchase,12.0,2600
CUST-6252956E,2025-11-12,Payment,12.0,2600
CUST-6252956E,2025-11-27,Purchase,13.5,2600
CUST-6252956E,2025-12-14,Payment,12.0,2600
CUST-6252956E,2026-01-02,Purchase,12.0,2600
CUST-6252956E,2026-01-08,Payment,12.0,2600
CUST-6252956E,2026-02-01,Purchase,12.5,2600
CUST-6252956E,2026-02-08,Payment,12.0,2600
CUST-6252956E,2026-02-28,Purchase,13.1,2600
CUST-6252956E,2026-03-09,Large Purchase,86.2,2600
CUST-6252956E,2026-03-10,Large Purchase,46.2,2600
CUST-6252956E,2026-03-13,Payment,12.0,2600
CUST-6252956E,2026-03-15,Large Purchase,52.6,2600
CUST-6252956E,2026-03-18,Account Closed,52.6,2600
CUST-6277BC0F,2026-04-22,Account Opened,14.5,4600
CUST-6277BC0F,2026-05-22,Limit Increase,14.5,7200
CUST-6277BC0F,2026-05-28,Purchase,27.7,7200
CUST-6277BC0F,2026-06-14,Payment,10.0,7200
CUST-6277BC0F,2026-06-21,Purchase,46.8,7200
CUST-6277BC0F,2026-06-23,Purchase,75.8,7200
CUST-6277BC0F,2026-06-24,Purchase,70.0,7200
CUST-6277BC0F,2026-06-27,Purchase,91.4,7200
CUST-6277BC0F,2026-06-28,Purchase,10.0,7200
CUST-6277BC0F,2026-07-07,Payment,10.0,7200
CUST-62870C7A,2025-09-17,Account Opened,38.8,1200
CUST-62870C7A,2025-10-17,Limit Increase,38.8,2400
CUST-62870C7A,2025-10-24,Purchase,50.0,2400
CUST-62870C7A,2025-11-01,Payment,33.1,2400
CUST-62870C7A,2025-11-16,Limit Increase,33.1,4300
CUST-62870C7A,2025-11-18,Purchase,34.6,4300
CUST-62870C7A,2025-11-30,Payment,20.1,4300
CUST-62870C7A,2025-12-16,Purchase,78.7,6800
CUST-62870C7A,2025-12-18,Purchase,85.7,6800
CUST-62870C7A,2025-12-18,Purchase,80.0,6800
CUST-62870C7A,2025-12-22,Purchase,10.0,4300
CUST-62870C7A,2025-12-31,Payment,10.0,4300
CUST-62870C7A,2026-01-22,Purchase,10.0,4300
CUST-62870C7A,2026-01-28,Payment,10.0,4300
CUST-62870C7A,2026-02-14,Limit Increase,10.0,6800
CUST-62870C7A,2026-02-20,Purchase,16.2,6800
CUST-62870C7A,2026-03-09,Payment,10.0,6800
CUST-62870C7A,2026-03-21,Purchase,10.0,6800
CUST-62870C7A,2026-03-30,Payment,10.0,6800
CUST-62870C7A,2026-04-19,Purchase,12.5,6800
CUST-62870C7A,2026-05-07,Payment,10.0,6800
CUST-62870C7A,2026-05-18,Purchase,15.0,6800
CUST-62870C7A,2026-05-28,Payment,10.0,6800
CUST-62870C7A,2026-06-18,Purchase,12.6,6800
CUST-62870C7A,2026-06-30,Payment,10.0,6800
CUST-62ADA366,2025-03-08,Account Opened,29.5,2000
CUST-62ADA366,2025-04-08,Purchase,46.8,2000
CUST-62ADA366,2025-04-19,Payment,26.2,2000
CUST-62ADA366,2025-05-13,Purchase,24.2,2000
CUST-62ADA366,2025-05-21,Payment,10.6,2000
CUST-62ADA366,2025-06-12,Purchase,25.2,2000
CUST-62ADA366,2025-06-25,Payment,13.4,2000
CUST-62ADA366,2025-07-13,Purchase,10.0,2000
CUST-62ADA366,2025-07-27,Payment,10.0,2000
CUST-62ADA366,2025-08-11,Purchase,11.0,2000
CUST-62ADA366,2025-08-20,Payment,10.0,2000
CUST-62ADA366,2025-09-07,Purchase,10.0,2000
CUST-62ADA366,2025-09-20,Payment,10.0,2000
CUST-62ADA366,2025-10-10,Purchase,10.0,2000
CUST-62ADA366,2025-10-18,Payment,10.0,2000
CUST-62ADA366,2025-11-07,Purchase,10.0,2000
CUST-62ADA366,2025-11-23,Payment,10.0,2000
CUST-62ADA366,2025-12-03,Limit Increase,10.0,4700
CUST-62ADA366,2025-12-08,Purchase,10.2,4700
CUST-62ADA366,2025-12-24,Payment,10.0,4700
CUST-62ADA366,2026-01-05,Purchase,17.3,4700
CUST-62ADA366,2026-01-21,Payment,10.0,4700
CUST-62ADA366,2026-02-06,Purchase,19.7,4700
CUST-62ADA366,2026-02-19,Payment,10.0,4700
CUST-62ADA366,2026-03-07,Purchase,24.3,4700
CUST-62ADA366,2026-03-18,Payment,10.0,4700
CUST-62ADA366,2026-04-05,Purchase,10.0,4700
CUST-62ADA366,2026-04-15,Payment,10.0,4700
CUST-62ADA366,2026-05-09,Purchase,17.7,4700
CUST-62ADA366,2026-05-19,Payment,10.0,4700
CUST-62ADA366,2026-06-06,Purchase,10.0,4700
CUST-62ADA366,2026-06-23,Payment,10.0,4700
CUST-62D6E6A3,2025-02-02,Account Opened,25.0,800
CUST-62D6E6A3,2025-03-09,Purchase,39.7,800
CUST-62D6E6A3,2025-03-22,Payment,27.4,800
CUST-62D6E6A3,2025-04-08,Purchase,33.3,800
CUST-62D6E6A3,2025-04-26,Payment,11.8,800
CUST-62D6E6A3,2025-05-09,Purchase,10.0,800
CUST-62D6E6A3,2025-05-20,Payment,10.0,800
CUST-62D6E6A3,2025-06-06,Purchase,10.0,800
CUST-62D6E6A3,2025-06-15,Payment,10.0,800
CUST-62D6E6A3,2025-07-06,Purchase,14.4,800
CUST-62D6E6A3,2025-07-15,Payment,10.0,800
CUST-62D6E6A3,2025-08-03,Purchase,10.0,800
CUST-62D6E6A3,2025-08-18,Payment,10.0,800
CUST-62D6E6A3,2025-08-31,Limit Increase,10.0,2400
CUST-62D6E6A3,2025-09-04,Purchase,16.7,2400
CUST-62D6E6A3,2025-09-23,Payment,10.0,2400
CUST-62D6E6A3,2025-10-05,Purchase,18.0,2400
CUST-62D6E6A3,2025-10-13,Payment,10.0,2400
CUST-62D6E6A3,2025-11-05,Purchase,26.3,2400
CUST-62D6E6A3,2025-11-20,Payment,10.0,2400
CUST-62D6E6A3,2025-12-05,Purchase,16.9,2400
CUST-62D6E6A3,2025-12-16,Payment,10.0,2400
CUST-62D6E6A3,2025-12-29,Purchase,60.0,4400
CUST-62D6E6A3,2025-12-30,Purchase,13.8,2400
CUST-62D6E6A3,2026-01-01,Purchase,82.2,4400
CUST-62D6E6A3,2026-01-11,Payment,10.0,2400
CUST-62D6E6A3,2026-02-04,Purchase,13.4,2400
CUST-62D6E6A3,2026-02-10,Payment,10.0,2400
CUST-62D6E6A3,2026-02-27,Limit Increase,10.0,4400
CUST-62D6E6A3,2026-03-05,Purchase,10.0,4400
CUST-62D6E6A3,2026-03-11,Payment,10.0,4400
CUST-62D6E6A3,2026-04-03,Purchase,10.0,4400
CUST-62D6E6A3,2026-04-17,Payment,10.0,4400
CUST-62D6E6A3,2026-04-30,Purchase,10.0,4400
CUST-62D6E6A3,2026-05-15,Payment,10.0,4400
CUST-62D6E6A3,2026-06-04,Purchase,10.0,4400
CUST-62D6E6A3,2026-06-20,Payment,10.0,4400
CUST-62D6E6A3,2026-07-01,Purchase,10.0,4400
CUST-62D6E6A3,2026-07-15,Payment,10.0,4400
CUST-62DD5B1E,2025-05-27,Account Opened,36.6,5800
CUST-62DD5B1E,2025-07-03,Purchase,28.4,5800
CUST-62DD5B1E,2025-07-16,Payment,18.4,5800
CUST-62DD5B1E,2025-07-26,Limit Increase,18.4,8100
CUST-62DD5B1E,2025-07-27,Purchase,26.4,8100
CUST-62DD5B1E,2025-08-13,Payment,10.0,8100
CUST-62DD5B1E,2025-08-28,Purchase,10.0,8100
CUST-62DD5B1E,2025-09-06,Payment,10.0,8100
CUST-62DD5B1E,2025-09-26,Purchase,10.0,8100
CUST-62DD5B1E,2025-10-14,Payment,10.0,8100
CUST-62DD5B1E,2025-10-28,Purchase,10.0,8100
CUST-62DD5B1E,2025-11-08,Payment,10.0,8100
CUST-62DD5B1E,2025-11-27,Purchase,10.0,8100
CUST-62DD5B1E,2025-12-16,Payment,10.0,8100
CUST-62DD5B1E,2025-12-29,Purchase,14.6,8100
CUST-62DD5B1E,2026-01-05,Payment,10.0,8100
CUST-62DD5B1E,2026-01-24,Purchase,10.0,8100
CUST-62DD5B1E,2026-02-09,Payment,10.0,8100
CUST-62DD5B1E,2026-02-23,Purchase,13.0,8100
CUST-62DD5B1E,2026-03-11,Payment,10.0,8100
CUST-62DD5B1E,2026-03-30,Purchase,10.0,8100
CUST-62DD5B1E,2026-04-14,Payment,10.0,8100
CUST-62DD5B1E,2026-04-29,Purchase,19.4,8100
CUST-62DD5B1E,2026-05-10,Payment,10.0,8100
CUST-62DD5B1E,2026-05-22,Purchase,51.9,8800
CUST-62DD5B1E,2026-05-24,Purchase,10.0,8100
CUST-62DD5B1E,2026-05-25,Purchase,64.5,8800
CUST-62DD5B1E,2026-06-12,Payment,10.0,8100
CUST-62DD5B1E,2026-06-21,Limit Increase,10.0,8800
CUST-62DD5B1E,2026-06-27,Purchase,10.3,8800
CUST-62DD5B1E,2026-07-12,Payment,10.0,8800
CUST-630FE44F,2025-08-29,Account Opened,50.0,1100
CUST-630FE44F,2025-09-28,Purchase,94.9,2800
CUST-630FE44F,2025-09-29,Purchase,54.2,2800
CUST-630FE44F,2025-09-30,Purchase,64.6,2800
CUST-630FE44F,2025-10-03,Purchase,49.7,1100
CUST-630FE44F,2025-10-10,Payment,38.7,1100
CUST-630FE44F,2025-11-04,Purchase,40.4,1100
CUST-630FE44F,2025-11-20,Payment,24.6,1100
CUST-630FE44F,2025-11-28,Purchase,21.9,1100
CUST-630FE44F,2025-12-19,Payment,10.0,1100
CUST-630FE44F,2025-12-28,Purchase,21.9,1100
CUST-630FE44F,2026-01-18,Payment,10.0,1100
CUST-630FE44F,2026-01-27,Purchase,10.6,1100
CUST-630FE44F,2026-02-09,Payment,10.0,1100
CUST-630FE44F,2026-02-25,Limit Increase,10.0,2100
CUST-630FE44F,2026-03-03,Purchase,15.3,2100
CUST-630FE44F,2026-03-19,Payment,10.0,2100
CUST-630FE44F,2026-04-03,Purchase,10.0,2100
CUST-630FE44F,2026-04-09,Payment,10.0,2100
CUST-630FE44F,2026-04-28,Purchase,21.0,2100
CUST-630FE44F,2026-05-17,Payment,10.0,2100
CUST-630FE44F,2026-06-01,Purchase,15.8,2100
CUST-630FE44F,2026-06-15,Payment,10.0,2100
CUST-630FE44F,2026-06-25,Limit Increase,10.0,2800
CUST-630FE44F,2026-06-27,Purchase,10.2,2800
CUST-630FE44F,2026-07-09,Payment,10.0,2800
CUST-63121C16,2026-01-08,Account Opened,27.3,3700
CUST-63121C16,2026-02-14,Purchase,24.8,3700
CUST-63121C16,2026-02-28,Payment,16.0,3700
CUST-63121C16,2026-03-09,Limit Increase,16.0,5200
CUST-63121C16,2026-03-10,Purchase,24.9,5200
CUST-63121C16,2026-03-21,Payment,10.0,5200
CUST-63121C16,2026-04-09,Purchase,10.0,5200
CUST-63121C16,2026-04-25,Payment,10.0,5200
CUST-63121C16,2026-05-12,Purchase,10.0,5200
CUST-63121C16,2026-05-21,Payment,10.0,5200
CUST-63121C16,2026-06-07,Purchase,54.5,5200
CUST-63121C16,2026-06-09,Purchase,96.4,5200
CUST-63121C16,2026-06-13,Purchase,85.8,5200
CUST-63121C16,2026-06-13,Purchase,96.0,5200
CUST-63121C16,2026-06-14,Purchase,10.0,5200
CUST-63121C16,2026-06-27,Payment,10.0,5200
CUST-6316CB69,2025-01-10,Account Opened,22.2,7600
CUST-6316CB69,2025-02-16,Purchase,27.9,7600
CUST-6316CB69,2025-03-04,Payment,10.0,7600
CUST-6316CB69,2025-03-11,Limit Increase,10.0,10200
CUST-6316CB69,2025-03-14,Purchase,10.0,10200
CUST-6316CB69,2025-03-29,Payment,10.0,10200
CUST-6316CB69,2025-04-10,Limit Increase,10.0,10700
CUST-6316CB69,2025-04-15,Purchase,12.4,10700
CUST-6316CB69,2025-04-27,Payment,10.0,10700
CUST-6316CB69,2025-05-16,Purchase,18.5,10700
CUST-6316CB69,2025-05-22,Payment,10.0,10700
CUST-6316CB69,2025-06-15,Purchase,14.8,10700
CUST-6316CB69,2025-06-27,Payment,10.0,10700
CUST-6316CB69,2025-07-16,Purchase,13.3,10700
CUST-6316CB69,2025-07-28,Payment,10.0,10700
CUST-6316CB69,2025-08-10,Purchase,10.0,10700
CUST-6316CB69,2025-08-29,Payment,10.0,10700
CUST-6316CB69,2025-09-10,Purchase,17.6,10700
CUST-6316CB69,2025-09-27,Payment,10.0,10700
CUST-6316CB69,2025-10-11,Purchase,14.4,10700
CUST-6316CB69,2025-10-27,Payment,10.0,10700
CUST-6316CB69,2025-11-10,Purchase,10.5,10700
CUST-6316CB69,2025-11-27,Payment,10.0,10700
CUST-6316CB69,2025-12-11,Purchase,10.5,10700
CUST-6316CB69,2025-12-18,Payment,10.0,10700
CUST-6316CB69,2026-01-08,Purchase,10.0,10700
CUST-6316CB69,2026-01-28,Payment,10.0,10700
CUST-6316CB69,2026-02-07,Purchase,10.0,10700
CUST-6316CB69,2026-02-24,Payment,10.0,10700
CUST-6316CB69,2026-03-12,Purchase,10.0,10700
CUST-6316CB69,2026-03-18,Payment,10.0,10700
CUST-6316CB69,2026-04-12,Purchase,10.0,10700
CUST-6316CB69,2026-04-22,Payment,10.0,10700
CUST-6316CB69,2026-05-05,Limit Increase,10.0,12900
CUST-6316CB69,2026-05-11,Purchase,10.0,12900
CUST-6316CB69,2026-05-23,Payment,10.0,12900
CUST-6316CB69,2026-06-04,Limit Increase,10.0,15300
CUST-6316CB69,2026-06-06,Purchase,10.0,15300
CUST-6316CB69,2026-06-16,Payment,10.0,15300
CUST-6331E9B6,2025-01-20,Account Opened,35.6,5000
CUST-6331E9B6,2025-02-22,Purchase,27.3,5000
CUST-6331E9B6,2025-03-11,Payment,11.8,5000
CUST-6331E9B6,2025-03-26,Purchase,16.6,5000
CUST-6331E9B6,2025-04-09,Payment,10.0,5000
CUST-6331E9B6,2025-04-23,Purchase,17.7,5000
CUST-6331E9B6,2025-05-06,Payment,10.0,5000
CUST-6331E9B6,2025-05-24,Purchase,10.0,5000
CUST-6331E9B6,2025-06-09,Payment,10.0,5000
CUST-6331E9B6,2025-06-19,Limit Increase,10.0,7900
CUST-6331E9B6,2025-06-19,Purchase,87.0,10200
CUST-6331E9B6,2025-06-20,Purchase,54.9,10200
CUST-6331E9B6,2025-06-23,Purchase,10.1,7900
CUST-6331E9B6,2025-07-11,Payment,10.0,7900
CUST-6331E9B6,2025-07-22,Purchase,10.0,7900
CUST-6331E9B6,2025-08-08,Payment,10.0,7900
CUST-6331E9B6,2025-08-19,Purchase,19.8,7900
CUST-6331E9B6,2025-09-08,Payment,10.0,7900
CUST-6331E9B6,2025-09-20,Purchase,10.0,7900
CUST-6331E9B6,2025-09-29,Payment,10.0,7900
CUST-6331E9B6,2025-10-19,Purchase,10.0,7900
CUST-6331E9B6,2025-11-03,Payment,10.0,7900
CUST-6331E9B6,2025-11-23,Purchase,27.4,7900
CUST-6331E9B6,2025-12-02,Payment,19.2,7900
CUST-6331E9B6,2025-12-19,Purchase,23.4,7900
CUST-6331E9B6,2025-12-28,Payment,13.4,7900
CUST-6331E9B6,2026-01-20,Purchase,11.1,7900
CUST-6331E9B6,2026-01-30,Payment,10.0,7900
CUST-6331E9B6,2026-02-14,Limit Increase,10.0,10200
CUST-6331E9B6,2026-02-18,Purchase,17.3,10200
CUST-6331E9B6,2026-03-04,Payment,10.0,10200
CUST-6331E9B6,2026-03-20,Purchase,19.8,10200
CUST-6331E9B6,2026-04-07,Payment,10.0,10200
CUST-6331E9B6,2026-04-17,Purchase,10.0,10200
CUST-6331E9B6,2026-04-27,Payment,10.0,10200
CUST-6331E9B6,2026-05-16,Purchase,14.8,10200
CUST-6331E9B6,2026-05-27,Payment,10.0,10200
CUST-6331E9B6,2026-06-21,Purchase,17.8,10200
CUST-6331E9B6,2026-07-02,Payment,10.0,10200
CUST-63346988,2025-11-21,Account Opened,32.9,5400
CUST-63346988,2025-12-23,Purchase,36.9,5400
CUST-63346988,2026-01-04,Payment,22.8,5400
CUST-63346988,2026-01-26,Purchase,31.3,5400
CUST-63346988,2026-02-09,Payment,12.9,5400
CUST-63346988,2026-02-19,Limit Increase,12.9,6400
CUST-63346988,2026-02-22,Purchase,18.6,6400
CUST-63346988,2026-03-07,Payment,10.0,6400
CUST-63346988,2026-03-27,Purchase,10.0,6400
CUST-63346988,2026-04-11,Payment,10.0,6400
CUST-63346988,2026-04-24,Purchase,10.0,6400
CUST-63346988,2026-05-10,Payment,10.0,6400
CUST-63346988,2026-05-22,Purchase,10.0,6400
CUST-63346988,2026-06-01,Payment,10.0,6400
CUST-63346988,2026-06-24,Purchase,19.8,6400
CUST-63346988,2026-07-10,Payment,10.0,6400
CUST-63732716,2025-04-10,Account Opened,15.5,6500
CUST-63732716,2025-05-10,Limit Increase,15.5,9000
CUST-63732716,2025-05-16,Purchase,12.3,9000
CUST-63732716,2025-05-23,Payment,10.0,9000
CUST-63732716,2025-06-12,Purchase,10.0,9000
CUST-63732716,2025-06-27,Payment,10.0,9000
CUST-63732716,2025-07-09,Purchase,58.8,12100
CUST-63732716,2025-07-15,Purchase,10.4,9000
CUST-63732716,2025-07-25,Payment,10.0,9000
CUST-63732716,2025-08-12,Purchase,12.1,9000
CUST-63732716,2025-08-24,Payment,10.0,9000
CUST-63732716,2025-09-13,Purchase,13.9,9000
CUST-63732716,2025-09-19,Payment,10.0,9000
CUST-63732716,2025-10-13,Purchase,10.0,9000
CUST-63732716,2025-10-21,Payment,10.0,9000
CUST-63732716,2025-11-10,Purchase,10.0,9000
CUST-63732716,2025-11-19,Payment,10.0,9000
CUST-63732716,2025-12-12,Purchase,17.1,9000
CUST-63732716,2025-12-25,Payment,10.0,9000
CUST-63732716,2026-01-05,Limit Increase,10.0,9700
CUST-63732716,2026-01-11,Purchase,14.4,9700
CUST-63732716,2026-01-17,Payment,10.0,9700
CUST-63732716,2026-02-08,Purchase,10.9,9700
CUST-63732716,2026-02-23,Payment,10.0,9700
CUST-63732716,2026-03-13,Purchase,10.0,9700
CUST-63732716,2026-03-24,Payment,10.0,9700
CUST-63732716,2026-04-05,Limit Increase,10.0,12100
CUST-63732716,2026-04-10,Purchase,10.0,12100
CUST-63732716,2026-04-22,Payment,10.0,12100
CUST-63732716,2026-05-06,Purchase,18.1,12100
CUST-63732716,2026-05-21,Payment,10.0,12100
CUST-63732716,2026-06-06,Purchase,16.7,12100
CUST-63732716,2026-06-24,Payment,10.0,12100
CUST-639762A9,2026-05-21,Account Opened,15.3,1300
CUST-639762A9,2026-06-22,Purchase,20.7,1300
CUST-639762A9,2026-07-12,Payment,10.0,1300
CUST-64227DB5,2026-01-15,Account Opened,25.5,3000
CUST-64227DB5,2026-02-16,Purchase,19.9,3000
CUST-64227DB5,2026-03-05,Payment,11.7,3000
CUST-64227DB5,2026-03-16,Limit Increase,11.7,3800
CUST-64227DB5,2026-03-22,Purchase,11.9,3800
CUST-64227DB5,2026-04-08,Payment,10.0,3800
CUST-64227DB5,2026-04-15,Limit Increase,10.0,4700
CUST-64227DB5,2026-04-21,Purchase,13.5,4700
CUST-64227DB5,2026-05-06,Payment,10.0,4700
CUST-64227DB5,2026-05-15,Limit Increase,10.0,7300
CUST-64227DB5,2026-05-15,Purchase,41.7,7300
CUST-64227DB5,2026-05-18,Purchase,26.7,7300
CUST-64227DB5,2026-05-18,Purchase,64.4,7300
CUST-64227DB5,2026-05-19,Purchase,71.1,7300
CUST-64227DB5,2026-05-24,Purchase,98.0,7300
CUST-64227DB5,2026-06-07,Payment,10.0,7300
CUST-64227DB5,2026-06-19,Purchase,11.2,7300
CUST-64227DB5,2026-06-30,Payment,10.0,7300
CUST-6448C84C,2025-07-04,Account Opened,43.3,2300
CUST-6448C84C,2025-08-10,Purchase,50.0,2300
CUST-6448C84C,2025-08-23,Payment,31.5,2300
CUST-6448C84C,2025-09-05,Purchase,36.6,2300
CUST-6448C84C,2025-09-14,Payment,11.9,2300
CUST-6448C84C,2025-10-02,Limit Increase,11.9,3600
CUST-6448C84C,2025-10-07,Purchase,10.0,3600
CUST-6448C84C,2025-10-22,Payment,10.0,3600
CUST-6448C84C,2025-11-01,Purchase,72.3,3600
CUST-6448C84C,2025-11-04,Purchase,42.6,3600
CUST-6448C84C,2025-11-05,Purchase,11.8,3600
CUST-6448C84C,2025-11-13,Payment,10.0,3600
CUST-6448C84C,2025-12-06,Purchase,10.0,3600
CUST-6448C84C,2025-12-15,Payment,10.0,3600
CUST-6448C84C,2026-01-03,Purchase,12.2,3600
CUST-6448C84C,2026-01-17,Payment,10.0,3600
CUST-6448C84C,2026-02-04,Purchase,19.6,3600
CUST-6448C84C,2026-02-17,Payment,10.0,3600
CUST-6448C84C,2026-03-07,Purchase,10.0,3600
CUST-6448C84C,2026-03-18,Payment,10.0,3600
CUST-6448C84C,2026-04-07,Purchase,10.0,3600
CUST-6448C84C,2026-04-19,Payment,10.0,3600
CUST-6448C84C,2026-05-02,Purchase,15.5,3600
CUST-6448C84C,2026-05-22,Payment,10.0,3600
CUST-6448C84C,2026-06-04,Purchase,11.3,3600
CUST-6448C84C,2026-06-19,Payment,10.0,3600
CUST-6448C84C,2026-07-06,Purchase,10.0,3600
CUST-6448C84C,2026-07-14,Payment,10.0,3600
CUST-646D459F,2025-07-14,Account Opened,41.7,7400
CUST-646D459F,2025-08-18,Purchase,42.3,7400
CUST-646D459F,2025-08-26,Payment,24.7,7400
CUST-646D459F,2025-09-17,Purchase,12.6,7400
CUST-646D459F,2025-09-27,Payment,10.0,7400
CUST-646D459F,2025-10-18,Purchase,17.4,7400
CUST-646D459F,2025-10-29,Payment,10.0,7400
CUST-646D459F,2025-11-11,Limit Increase,10.0,9200
CUST-646D459F,2025-11-16,Purchase,10.0,9200
CUST-646D459F,2025-11-25,Payment,10.0,9200
CUST-646D459F,2025-12-16,Purchase,10.0,9200
CUST-646D459F,2026-01-02,Payment,10.0,9200
CUST-646D459F,2026-01-15,Purchase,22.2,9200
CUST-646D459F,2026-02-01,Payment,10.0,9200
CUST-646D459F,2026-02-16,Purchase,14.4,9200
CUST-646D459F,2026-02-24,Payment,10.0,9200
CUST-646D459F,2026-03-18,Purchase,24.2,9200
CUST-646D459F,2026-03-30,Payment,10.0,9200
CUST-646D459F,2026-04-10,Purchase,42.0,9200
CUST-646D459F,2026-04-12,Purchase,94.3,9200
CUST-646D459F,2026-04-14,Purchase,59.6,9200
CUST-646D459F,2026-04-15,Purchase,10.1,9200
CUST-646D459F,2026-05-03,Payment,10.0,9200
CUST-646D459F,2026-05-17,Purchase,12.6,9200
CUST-646D459F,2026-05-25,Payment,10.0,9200
CUST-646D459F,2026-06-10,Purchase,17.6,9200
CUST-646D459F,2026-06-26,Payment,10.0,9200
CUST-64A5873F,2026-01-26,Account Opened,25.6,5900
CUST-64A5873F,2026-03-02,Purchase,23.7,5900
CUST-64A5873F,2026-03-17,Payment,10.0,5900
CUST-64A5873F,2026-03-27,Limit Increase,10.0,6900
CUST-64A5873F,2026-04-01,Purchase,10.0,6900
CUST-64A5873F,2026-04-12,Payment,10.0,6900
