customer_id,total_event_count,purchase_count,payment_count,limit_increase_count,distinct_event_dates,event_span_days,events_per_30_days,max_events_single_day,max_events_7d,min_days_between_events,mean_days_between_events,mean_utilization_pct,max_utilization_pct,utilization_range,max_credit_limit
753ca165-4808-f162-a2ae-d8a3a2146822,1,0,0,0,1,1,30.0,1,1,1,1.0,0.352,0.352,0.0,800
753e7b05-1956-d514-29b6-51dd4a9e6013,10,4,4,1,10,136,2.2058823529411766,1,2,6,15.11111111111111,0.12810000000000002,0.253,0.153,3200
7544664b-d64f-cefd-02e9-91aa2e4d884e,8,3,3,1,8,113,2.1238938053097343,1,1,7,16.142857142857142,0.11937500000000001,0.16,0.06,5500
754d0945-0853-4020-79a9-7e7bc0968848,24,11,9,3,24,283,2.544169611307421,1,3,1,12.304347826086957,0.18812500000000001,0.838,0.738,10600
754f5086-7547-f5f1-d074-9ed5d864a20d,19,9,7,2,18,223,2.5560538116591927,2,4,0,12.38888888888889,0.21894736842105264,0.801,0.7010000000000001,7400
75535e05-40ec-083a-a6d1-28ea92f8718c,29,13,13,2,29,413,2.1065375302663436,1,2,5,14.75,0.17710344827586202,0.5,0.4,9300
755794fa-3136-7b90-de04-cc1942dca0ec,31,14,14,2,31,434,2.142857142857143,1,2,1,14.466666666666667,0.12935483870967743,0.404,0.30400000000000005,8000
755b0491-9556-f225-de08-99c52df8b875,26,11,11,3,26,349,2.2349570200573066,1,2,4,13.96,0.20696153846153847,0.5,0.4,7800
75620c1c-bc47-524e-b1e0-04e75b70e442,20,7,7,5,20,226,2.6548672566371683,1,2,1,11.894736842105264,0.17095000000000002,0.446,0.346,8600
756ad8e8-9a1b-5c62-58f5-305709103a95,22,10,10,1,22,316,2.088607594936709,1,2,6,15.047619047619047,0.11181818181818183,0.229,0.129,7400
7570d394-3aed-72db-de04-deeec861b214,23,10,10,2,23,322,2.142857142857143,1,2,5,14.636363636363637,0.11543478260869568,0.293,0.19299999999999998,7100
757addf5-902f-3808-cdd3-5b6e45b944bc,13,8,4,0,13,132,2.9545454545454546,1,4,1,11.0,0.477846153846154,0.927,0.7450000000000001,5500
75827570-d420-4edf-be94-e2d0dfae6fea,13,6,5,1,13,169,2.307692307692308,1,2,3,14.083333333333334,0.17538461538461542,0.618,0.518,5900
75844a1d-a88d-58e1-c504-0462c58cda1e,36,18,14,3,33,436,2.4770642201834865,3,6,0,12.457142857142857,0.21613888888888885,0.962,0.862,11100
758d1268-dbd1-1cd3-3a22-9df0c8d56b7f,24,12,8,3,24,262,2.7480916030534353,1,4,1,11.391304347826088,0.21466666666666667,0.845,0.745,13200
75907c5f-3f14-f821-1456-2c3453f6ff07,6,1,1,1,6,68,2.647058823529412,1,2,2,13.6,0.38149999999999995,0.752,0.632,7500
7593fc5e-c937-3cd7-b711-634ecade3054,10,4,4,1,10,141,2.127659574468085,1,2,4,15.666666666666666,0.19090000000000001,0.331,0.231,2800
7598999b-3c60-999d-f0a7-e57a4c39657f,1,0,0,0,1,1,30.0,1,1,1,1.0,0.217,0.217,0.0,8000
7598b202-0396-b2f7-dfa1-2a626a940c9e,29,13,13,2,29,405,2.1481481481481484,1,2,3,14.464285714285714,0.1370344827586207,0.398,0.29800000000000004,6700
759a88e5-c0a8-19e2-f7b1-cd63c831045e,7,3,3,0,7,105,2.0,1,1,10,17.5,0.11214285714285714,0.159,0.059,5700
75a3a105-eb65-2a39-4be6-a26241cbbb1c,12,5,5,1,12,165,2.1818181818181817,1,2,2,15.0,0.15833333333333338,0.416,0.31599999999999995,1800
75a903a2-e53c-db65-561a-81e43634278d,15,8,5,1,15,165,2.7272727272727275,1,3,1,11.785714285714286,0.2824,0.936,0.8360000000000001,10100
75b4c8b1-3dab-a80b-2b06-e241151b6955,37,16,16,4,37,502,2.211155378486056,1,2,1,13.944444444444445,0.13605405405405405,0.5,0.4,8800
75bb6d38-4938-f14b-d0a3-6e9a6194bdb1,9,3,3,0,9,107,2.5233644859813085,1,2,2,13.375,0.213,0.41,0.29,3900
75bd1eda-1481-c1e1-65c3-8e15bc270d25,20,9,9,1,20,288,2.0833333333333335,1,2,5,15.157894736842104,0.16545,0.5,0.4,7700
75bf2874-bfb0-fabd-c64e-a985aaf5ac6e,18,8,8,1,18,257,2.1011673151750974,1,2,6,15.117647058823529,0.1308888888888889,0.212,0.11199999999999999,8300
75c50ad0-ee1b-a369-abf1-0acf7091e7d6,41,20,18,2,41,552,2.2282608695652173,1,3,1,13.8,0.1506829268292683,0.681,0.5810000000000001,6100
75c82c22-103b-18bc-da40-6fcf207d23c2,5,2,2,0,5,83,1.8072289156626506,1,1,14,20.75,0.10740000000000001,0.124,0.023999999999999994,4400
75c980ab-71f5-a995-76d2-d858d13bd51c,17,6,6,0,17,216,2.361111111111111,1,3,1,13.5,0.2508235294117647,0.743,0.623,7900
75d33b70-d992-001c-571c-fc376af09d1d,22,10,10,1,22,314,2.1019108280254777,1,2,4,14.952380952380953,0.12431818181818186,0.407,0.30699999999999994,8300
75d6b3ce-5a3d-79c6-3ae2-6e687b43bf88,22,10,10,1,22,319,2.0689655172413794,1,2,2,15.19047619047619,0.16981818181818184,0.469,0.369,5100
75d8ee02-0083-1ce8-490b-eb0bba0508e3,15,7,7,0,15,230,1.9565217391304348,1,2,5,16.428571428571427,0.15626666666666672,0.352,0.252,4500
75e36eca-c42e-3345-6401-90ac3963e230,1,0,0,0,1,1,30.0,1,1,1,1.0,0.113,0.113,0.0,7600
75ec9610-77f5-0e5a-8528-0503089f0f6c,17,7,7,2,17,233,2.1888412017167385,1,2,3,14.5625,0.1416470588235294,0.318,0.218,4500
75f234c7-78d7-b733-9ba3-ea7aa0c9fcc3,8,3,3,1,8,106,2.2641509433962264,1,2,4,15.142857142857142,0.122875,0.224,0.124,2600
75f611df-170b-8d17-29c0-c8d6596d6c81,7,3,3,0,7,112,1.875,1,1,11,18.666666666666668,0.331,0.5,0.28200000000000003,6100
7608baee-187c-596e-c0cf-e6fe46efacc1,7,5,1,0,6,46,4.565217391304348,2,5,0,7.666666666666667,0.5934285714285714,0.956,0.856,2300
7609bbd8-cc9d-0c95-1ab4-d6e7ce06b764,22,10,10,1,22,312,2.1153846153846154,1,2,5,14.857142857142858,0.15872727272727272,0.377,0.277,9300
760ae410-78da-41f0-ef48-90c249b2598b,11,4,4,2,11,140,2.357142857142857,1,2,4,14.0,0.17472727272727276,0.397,0.29700000000000004,6200
76185c03-862e-5c35-f8c0-ad4fe209362c,35,16,15,3,35,469,2.2388059701492535,1,2,1,13.794117647058824,0.14611428571428567,0.623,0.523,6800
761ca0d4-f77d-92ad-b578-f49e420a612d,18,8,8,1,18,262,2.0610687022900764,1,2,1,15.411764705882353,0.11761111111111111,0.258,0.158,8900
762663a4-9bfc-3c36-bdb4-c7a02f10a757,5,3,1,0,4,45,3.333333333333333,2,3,0,11.25,0.2856,0.587,0.487,5000
762e5f8a-8876-c008-e36b-e8a5953c70ee,8,3,3,1,8,107,2.2429906542056073,1,2,1,15.285714285714286,0.22962500000000002,0.353,0.253,6400
76315e84-cc66-b714-f74f-420ddb394e84,9,6,2,0,8,80,3.375,2,4,0,10.0,0.4627777777777777,0.821,0.721,6800
763168cd-67d9-dad9-d4ce-d45f467a6c56,20,8,8,0,20,260,2.307692307692308,1,3,1,13.68421052631579,0.28455,0.777,0.657,6300
7631b363-816c-1a5a-a104-f1924e585649,29,13,13,2,29,412,2.111650485436893,1,2,5,14.714285714285714,0.12258620689655172,0.264,0.164,8500
76360965-5dd1-5052-7b8c-373cf7b7b2bf,8,3,3,1,8,111,2.1621621621621623,1,2,1,15.857142857142858,0.13025,0.214,0.11399999999999999,6400
764177b2-7df5-008b-cac9-30721e3f357e,21,9,9,2,21,289,2.179930795847751,1,2,5,14.45,0.20723809523809525,0.491,0.391,9100
765059d2-dcc9-4849-4813-913d182b80a3,3,1,1,0,3,52,1.7307692307692308,1,1,21,26.0,0.236,0.351,0.248,600
7650de1d-ac08-1831-fcad-fa07b98ebf46,7,3,3,0,7,104,2.019230769230769,1,1,9,17.333333333333332,0.33828571428571436,0.5,0.4,3700
765c01a1-5d33-edef-f6b6-89541dee80a4,5,2,2,0,5,76,1.9736842105263157,1,1,11,19.0,0.124,0.162,0.062,4800
765d28d7-b0ff-726b-05df-aca533cf1049,27,14,10,2,27,317,2.555205047318612,1,4,1,12.192307692307692,0.21707407407407406,0.845,0.745,6900
765fc67f-b808-1e85-09f7-f76c7388a0ef,1,0,0,0,1,1,30.0,1,1,1,1.0,0.456,0.456,0.0,3100
766a3567-8745-5502-6cc2-2d714f90a94c,5,3,1,0,5,48,3.125,1,3,1,12.0,0.55,0.71,0.32399999999999995,4300
7677860a-477e-3d3a-d7bb-7434a682ff3d,1,0,0,0,1,1,30.0,1,1,1,1.0,0.398,0.398,0.0,600
7683711c-012d-d82f-7fbe-8668cdb6d7cc,34,15,15,3,34,462,2.207792207792208,1,2,2,14.0,0.1087058823529412,0.197,0.097,10600
7688220d-6363-036e-90ea-371cdd7b3273,18,9,7,1,18,232,2.3275862068965516,1,3,2,13.647058823529411,0.2078888888888889,0.869,0.769,4200
76885019-bbf6-013d-6045-519bde63df36,27,12,12,2,27,374,2.1657754010695185,1,2,2,14.384615384615385,0.1255555555555556,0.359,0.259,5100
7689184f-ffc4-85c4-6c04-562388533e9c,32,16,14,1,32,442,2.1719457013574663,1,3,1,14.258064516129032,0.178,0.892,0.792,4500
7689802e-3ce3-51ec-eb9e-ab655956ac04,18,8,8,1,18,255,2.1176470588235294,1,1,7,15.0,0.1823888888888889,0.454,0.354,7100
769aa02f-8f50-92e7-b8da-2df1e91caac0,18,8,8,1,18,256,2.109375,1,2,6,15.058823529411764,0.17227777777777778,0.5,0.4,9200
76a23bad-b830-7f29-2739-cf02a6e73c8f,5,2,2,0,5,78,1.923076923076923,1,1,13,19.5,0.21020000000000003,0.321,0.221,7800
76a277fb-adc0-5379-42e0-9da6960ea337,29,13,13,2,29,412,2.111650485436893,1,2,1,14.714285714285714,0.1291379310344828,0.36,0.26,9300
76b48a25-1de0-5422-ec68-a265c0c72fc8,30,14,13,2,30,407,2.211302211302211,1,2,2,14.03448275862069,0.17049999999999998,0.644,0.544,5200
76b65be8-d2ab-cdca-4e93-2822c40d33ca,16,7,7,1,16,232,2.0689655172413794,1,2,5,15.466666666666667,0.12887500000000002,0.307,0.207,5700
76bc2b2c-ad52-aec7-c15e-51553e00a974,38,19,16,2,38,499,2.284569138276553,1,4,1,13.486486486486486,0.17649999999999993,0.86,0.76,9700
76cb7857-d3d1-f253-0c1a-b45307a1f816,28,11,11,5,28,342,2.4561403508771926,1,2,4,12.666666666666666,0.11635714285714287,0.302,0.20199999999999999,14500
76cd64dd-8ad4-2073-3e9f-22ec69c46c16,16,8,6,1,16,196,2.4489795918367343,1,2,3,13.066666666666666,0.20518750000000002,0.726,0.626,3900
76da7c09-9394-31bd-1626-249e667d3cad,33,15,15,2,33,471,2.1019108280254777,1,2,1,14.71875,0.15496969696969698,0.5,0.4,7700
76dbb5bc-639d-25de-3050-97f7621ee4ac,8,3,3,1,8,105,2.285714285714286,1,2,3,15.0,0.13824999999999998,0.254,0.154,10300
76f63916-01d3-40a0-4bae-d1d87674097e,10,4,4,1,10,138,2.1739130434782608,1,2,2,15.333333333333334,0.11230000000000002,0.19,0.09,5600
76fdee0f-8cf8-ae67-369b-e61a91cbdc61,33,15,15,2,33,471,2.1019108280254777,1,2,1,14.71875,0.13796969696969696,0.312,0.212,5100
76feed97-a63d-248f-5d30-670992674b6e,10,4,4,1,10,132,2.272727272727273,1,2,3,14.666666666666666,0.14980000000000002,0.262,0.162,7700
77038168-15f9-25d1-9250-7b25621eaefd,13,6,6,0,13,194,2.0103092783505154,1,1,10,16.166666666666668,0.15307692307692308,0.273,0.17300000000000001,3000
7704a5ea-4868-e850-2549-33dcbe2e5508,29,13,13,2,29,403,2.1588089330024816,1,2,4,14.392857142857142,0.1423103448275862,0.442,0.34199999999999997,9400
77096f0c-02ca-fc30-7327-8426732c859a,21,9,9,2,21,283,2.2261484098939928,1,2,4,14.15,0.15061904761904762,0.282,0.18199999999999997,6700
770d103f-605e-937f-11f4-80c9a7e2894a,14,6,6,1,14,201,2.0895522388059704,1,2,6,15.461538461538462,0.12478571428571432,0.222,0.122,2400
770ea2a1-0da8-ac9e-dc44-8348abb0d4ed,21,7,7,2,20,232,2.7155172413793105,2,3,0,11.6,0.24904761904761907,0.945,0.825,5300
771756f5-67fb-4ec8-0389-dcce887acae2,36,16,16,3,36,503,2.147117296222664,1,2,2,14.371428571428572,0.12872222222222218,0.291,0.19099999999999998,10300
771caf65-f86b-a59b-f584-050e9a3e9934,5,2,2,0,5,73,2.054794520547945,1,2,6,18.25,0.11679999999999999,0.16,0.06,600
772fac2e-aeb1-e200-da4a-7438b34a84e9,17,8,8,0,17,259,1.969111969111969,1,2,5,16.1875,0.11952941176470588,0.216,0.11599999999999999,3300
772fbbfa-b47b-3bf6-d905-9024acfd2d1d,14,6,6,1,14,199,2.1105527638190953,1,2,3,15.307692307692308,0.13950000000000004,0.335,0.23500000000000001,7700
7734e2a2-602b-3526-8f2f-b60b5bb0018f,36,16,16,3,36,503,2.147117296222664,1,2,2,14.371428571428572,0.13999999999999999,0.5,0.4,6400
773926fb-7a15-6918-83f0-7ba0fa2a095a,45,22,18,4,45,563,2.3978685612788633,1,4,1,12.795454545454545,0.16946666666666663,0.723,0.623,14100
774440e3-a1a7-9d42-c388-ef008c5328f7,19,9,8,1,19,261,2.1839080459770117,1,2,1,14.5,0.18994736842105264,0.956,0.856,6700
7748b8ba-9dd1-f9d7-38cd-000a2f5e5c5a,25,12,11,1,25,347,2.161383285302594,1,2,4,14.458333333333334,0.15259999999999999,0.46,0.36,9000
77502b1c-5ece-2ff7-e0c2-08858d2e1c47,24,11,11,1,24,350,2.0571428571428574,1,2,2,15.217391304347826,0.15004166666666666,0.377,0.277,3400
7753f4cf-c55d-9043-6d4c-406eb5590f93,4,2,1,0,4,49,2.4489795918367343,1,2,6,16.333333333333332,0.30775,0.843,0.743,3900
775c57de-f8dd-8cd7-2024-67d2f1b2390e,22,9,9,3,22,282,2.3404255319148937,1,2,3,13.428571428571429,0.12895454545454546,0.272,0.17200000000000001,8900
77606ff6-ce87-afd1-1e51-bcca359f3dcb,7,1,1,0,6,63,3.333333333333333,2,3,0,10.5,0.4888571428571429,0.654,0.394,5400
77660f8b-0912-2d64-7c7c-33796d1b896e,19,10,8,0,19,255,2.235294117647059,1,3,1,14.166666666666666,0.20815789473684213,0.851,0.751,2400
776b5051-6605-f640-0a12-28a54fcda6a3,23,11,11,0,23,350,1.9714285714285713,1,1,8,15.909090909090908,0.10891304347826089,0.195,0.095,3900
776c9089-2426-d41b-c2f3-2a320d8a2f23,23,10,10,2,23,315,2.1904761904761907,1,2,1,14.318181818181818,0.12404347826086959,0.24,0.13999999999999999,11500
776f182b-a5f6-ecdc-7b5a-fc42fa9e4aa2,1,0,0,0,1,1,30.0,1,1,1,1.0,0.465,0.465,0.0,500
77746c8a-b0de-dd5e-9a8e-43bdf2797045,23,11,10,1,23,317,2.1766561514195586,1,2,2,14.409090909090908,0.14747826086956525,0.685,0.5850000000000001,5600
777d6ad4-9205-fff5-cd6d-f9789a4c5e8a,5,2,2,0,5,74,2.027027027027027,1,1,8,18.5,0.10939999999999998,0.147,0.046999999999999986,700
778a7d9b-f804-f311-d3c1-35bd91732793,23,9,9,4,23,283,2.4381625441696113,1,2,5,12.863636363636363,0.12821739130434784,0.252,0.152,11500
77907535-899a-e7e5-6544-39a35cd875a0,18,8,8,1,18,262,2.0610687022900764,1,2,5,15.411764705882353,0.1283888888888889,0.31,0.21,4900
77a19944-dbf4-9248-0877-42e71f1da681,12,5,5,1,12,166,2.1686746987951806,1,2,5,15.090909090909092,0.1549166666666667,0.232,0.132,2100
77a3156c-f111-4f68-29e2-b25ed3330613,6,2,2,1,6,83,2.1686746987951806,1,2,5,16.6,0.2316666666666667,0.338,0.23800000000000002,6200
77b26ebc-8e03-0a18-5350-ec7b1bf9b3f3,9,4,4,0,9,134,2.014925373134328,1,2,6,16.75,0.23177777777777775,0.5,0.4,6100
77b2acc8-7781-a6fe-eb22-3b4078b4d2d7,26,14,10,1,25,315,2.4761904761904763,2,5,0,12.6,0.2051923076923077,0.867,0.767,2100
77b7ac4c-d51b-45c3-b076-7056fd5f1634,1,0,0,0,1,1,30.0,1,1,1,1.0,0.308,0.308,0.0,600
77b95387-46e9-d523-7dd0-40c978d55fc5,19,9,9,0,19,286,1.993006993006993,1,2,6,15.88888888888889,0.15557894736842104,0.397,0.29700000000000004,3900
77b9c948-dee9-ea28-b9da-c4f0eda0eaa9,6,1,1,0,6,58,3.103448275862069,1,2,2,11.6,0.44250000000000006,0.75,0.63,7500
77bd9b72-cb05-acef-06d0-25548fb5fa75,33,16,14,2,33,438,2.2602739726027394,1,3,1,13.6875,0.14284848484848484,0.644,0.544,5200
77c5ae70-a61e-6b0b-306a-0e033459e5db,36,17,17,1,36,525,2.0571428571428574,1,2,5,15.0,0.14236111111111105,0.451,0.351,9000
77c9d92f-2f08-5d24-54f0-39c90f2d5563,36,17,15,3,35,465,2.3225806451612905,2,4,0,13.285714285714286,0.17258333333333328,0.95,0.85,12100
77ced61d-c4f3-a397-7f3f-830c1a62ecab,12,5,5,1,12,167,2.155688622754491,1,2,1,15.181818181818182,0.12400000000000001,0.221,0.121,9700
77d3a957-0324-4d03-19d4-4e831ca7933b,34,16,16,1,34,503,2.0278330019880717,1,2,1,15.242424242424242,0.1311470588235294,0.378,0.278,8000
77d6d3dc-7c35-3d8a-4a8c-b7622db3ed24,19,11,7,0,19,229,2.489082969432314,1,4,1,12.722222222222221,0.2631052631578947,0.809,0.7090000000000001,2800
77e2bfff-bbed-29bd-fdb3-a5ec7e8711d5,4,2,1,0,4,45,2.666666666666667,1,2,2,15.0,0.29475,0.504,0.404,3000
77e7137d-b8bd-6853-b4ec-5ecdc660cab9,22,9,9,3,22,290,2.2758620689655173,1,2,2,13.80952380952381,0.16059090909090912,0.485,0.385,11200
77efdfad-223d-adc6-8def-6b279bf69d3f,22,10,10,1,22,314,2.1019108280254777,1,2,5,14.952380952380953,0.17845454545454545,0.489,0.389,6700
78009c84-70e8-e6ba-a3fc-8dc6677eeb2d,19,8,8,2,19,263,2.1673003802281365,1,2,6,14.61111111111111,0.14889473684210527,0.325,0.225,4800
78032b8e-727c-86bf-9f4c-07fdf14b488f,31,13,13,4,31,409,2.273838630806846,1,2,1,13.633333333333333,0.13354838709677422,0.279,0.17900000000000002,13900
78081ba2-5f8e-45f5-718f-f4343bc273e2,1,0,0,0,1,1,30.0,1,1,1,1.0,0.222,0.222,0.0,2000
781b5352-64e8-d9d5-336c-8c8243b42a29,8,3,3,1,8,112,2.142857142857143,1,1,7,16.0,0.23887499999999998,0.333,0.23100000000000004,6600
783171b5-96c4-4ad7-653e-6795b8b6a278,20,9,9,1,20,283,2.1201413427561837,1,2,5,14.894736842105264,0.11200000000000002,0.22,0.12,3100
7835404f-544f-ac73-dcd2-9059e2c0dc22,10,5,3,1,9,113,2.6548672566371683,2,4,0,12.555555555555555,0.2133,0.614,0.514,5400
783e581a-bdb3-c7fa-7a58-bb512138ed08,14,6,6,1,14,193,2.176165803108808,1,2,5,14.846153846153847,0.10792857142857147,0.156,0.055999999999999994,6000
7842f4e8-924d-965c-957c-79cc07fee34a,16,7,7,1,16,223,2.1524663677130045,1,2,5,14.866666666666667,0.1165,0.191,0.091,6200
7849b243-3d90-3a4e-fe0a-499426696418,32,13,13,5,32,413,2.3244552058111383,1,2,2,13.32258064516129,0.1614375,0.458,0.358,17300
78531d36-aea0-0275-a443-4218e5d7b895,13,7,3,2,12,109,3.577981651376147,2,5,0,9.083333333333334,0.40661538461538466,0.903,0.803,7900
78555791-381a-b146-d8ee-359b06f9d7a0,38,17,17,3,38,531,2.1468926553672314,1,2,2,14.35135135135135,0.15236842105263154,0.5,0.4,8400
78576b20-e24a-88bd-1314-a824d43d4f48,28,12,12,3,28,372,2.2580645161290325,1,2,1,13.777777777777779,0.12221428571428572,0.253,0.153,7300
785a6780-30c7-bff9-a1dd-8a6ff792bd67,39,17,17,4,39,530,2.2075471698113205,1,2,1,13.947368421052632,0.12171794871794867,0.262,0.162,16700
78728c13-08be-12a7-018c-af233831e7af,16,7,7,1,16,223,2.1524663677130045,1,2,2,14.866666666666667,0.11381250000000001,0.208,0.10799999999999998,9000
7872cac9-5474-e419-b711-9155a5876ea3,30,13,13,3,30,408,2.2058823529411766,1,2,5,14.068965517241379,0.14216666666666666,0.45,0.35,15100
78772b14-2435-d0c2-b5a5-a73b2d474919,4,2,1,0,4,48,2.5,1,2,1,16.0,0.30724999999999997,0.408,0.257,4100
7879d605-4e5c-9477-fa55-61c858fea010,26,12,12,1,26,373,2.091152815013405,1,2,4,14.92,0.13961538461538464,0.324,0.224,8100
787c4b21-8a67-bf83-bf67-1fa8338ecaaf,26,12,11,2,26,350,2.2285714285714286,1,2,2,14.0,0.15457692307692308,0.905,0.805,7000
787df47c-183f-3f3c-f4bc-a60bd30124ff,12,7,4,0,12,143,2.5174825174825175,1,4,1,13.0,0.3405833333333333,0.851,0.751,4400
787e33af-cbfb-b54d-3b9e-6c1538479f4f,4,1,1,1,4,49,2.4489795918367343,1,2,6,16.333333333333332,0.13875,0.162,0.062,7100
787e647c-3182-8162-f5ff-9c1fb2e7ec32,1,0,0,0,1,1,30.0,1,1,1,1.0,0.352,0.352,0.0,1400
788509f4-b1da-b72c-329f-d83876346604,23,11,11,0,23,353,1.9546742209631727,1,2,5,16.045454545454547,0.1262608695652174,0.335,0.23500000000000001,6500
7888f179-fce7-31dc-e768-6af6cde760a5,18,9,7,1,17,225,2.4,2,4,0,13.235294117647058,0.17916666666666667,0.769,0.669,4600
788b9e31-d49e-ffa5-386e-24b84b08ea2b,20,10,7,2,20,232,2.586206896551724,1,4,1,12.210526315789474,0.2988,0.953,0.853,6900
78951d26-2042-b443-e201-0bdcbd47d545,15,7,6,1,15,198,2.272727272727273,1,2,1,14.142857142857142,0.16400000000000006,0.694,0.594,7700
78a4b451-c4da-1db3-c1ad-c8cb5385b59b,39,17,17,4,39,524,2.232824427480916,1,2,1,13.789473684210526,0.18123076923076917,0.5,0.4,10200
78b003f5-38d1-b1c9-c649-e5b850ef76f5,15,7,7,0,15,227,1.9823788546255507,1,2,6,16.214285714285715,0.11700000000000005,0.2,0.1,600
78b159df-2ee5-ffb3-2a8b-ab6970abb462,36,17,17,1,36,529,2.041587901701323,1,2,2,15.114285714285714,0.13877777777777775,0.385,0.28500000000000003,3100
78b5e3b6-f702-00d8-803b-31e3bab3a78f,29,14,12,2,29,373,2.332439678284182,1,2,3,13.321428571428571,0.18244827586206894,0.905,0.805,3700
78bbc8d7-de4f-1dd8-c8b3-e216c478de6d,8,5,1,1,6,42,5.7142857142857135,2,5,0,6.0,0.5502499999999999,0.827,0.589,2900
78bf4bac-902a-baa3-3bb8-985276e93df5,31,14,14,2,31,434,2.142857142857143,1,2,2,14.466666666666667,0.1286451612903226,0.279,0.17900000000000002,8200
78c15786-9013-dadd-0b7d-2939a24ffebe,1,0,0,0,1,1,30.0,1,1,1,1.0,0.381,0.381,0.0,6400
78c18360-b0f2-0477-6d49-0f6dadc713f5,6,4,1,0,6,52,3.4615384615384617,1,4,2,10.4,0.59,0.881,0.603,2300
78c3e194-b38a-28dd-3e23-71980b045675,35,17,16,1,35,499,2.1042084168336674,1,2,3,14.676470588235293,0.17679999999999996,0.579,0.479,8400
78c4bc2c-d017-6822-f162-3426d3610f2d,9,4,4,0,9,137,1.9708029197080292,1,2,6,17.125,0.16533333333333336,0.404,0.30400000000000005,6000
78c78046-305c-f65a-2148-7c1c768eb2d0,10,5,2,2,9,76,3.9473684210526314,2,5,0,8.444444444444445,0.3252,0.755,0.655,10800
78caee7e-7fed-4b01-bf3b-2df67911fcd4,22,10,10,1,22,318,2.0754716981132075,1,2,3,15.142857142857142,0.16240909090909092,0.5,0.4,8100
78cfb036-76fe-2d57-717c-d1b094fa8868,22,7,7,4,22,245,2.693877551020408,1,2,1,11.666666666666666,0.1826818181818182,0.683,0.5630000000000001,12500
78d1600c-a756-aee4-61f8-49c1228877a6,32,13,13,3,32,423,2.2695035460992905,1,2,3,13.64516129032258,0.208625,0.734,0.614,8600
78d38fbd-8d62-67e2-0c02-7c997ca6140a,10,4,4,1,10,143,2.097902097902098,1,2,6,15.88888888888889,0.1633,0.394,0.29400000000000004,7900
78d4ff98-afae-453b-599e-99845d24e4ba,34,13,13,4,34,433,2.355658198614319,1,2,1,13.121212121212121,0.18626470588235294,0.857,0.737,17200
78dcc366-b8f3-85d3-be9d-b22c1a1ee825,20,11,7,1,20,229,2.6200873362445414,1,5,1,12.052631578947368,0.31344999999999995,0.956,0.856,4000
78eed64b-cfd2-6809-9df6-271f10e2c2f1,12,7,4,0,12,135,2.666666666666667,1,4,1,12.272727272727273,0.2710833333333334,0.863,0.763,3100
78f3d527-557b-39f7-03cc-0355c10334b1,34,17,13,3,33,402,2.537313432835821,2,4,0,12.181818181818182,0.18223529411764702,0.767,0.667,6700
78fb6501-05f4-e1d1-1753-8014f5804209,27,13,13,0,27,402,2.014925373134328,1,1,7,15.461538461538462,0.1484814814814815,0.443,0.34299999999999997,5100
7908c1d3-8055-e332-feb2-f49f675003db,20,9,9,1,20,283,2.1201413427561837,1,2,5,14.894736842105264,0.11515000000000002,0.215,0.11499999999999999,7200
790f1206-3d6d-f6c8-f76e-87211ac2840f,16,7,7,1,16,226,2.1238938053097343,1,2,4,15.066666666666666,0.16593750000000002,0.367,0.267,8700
7918f7a0-4e80-b4ec-5d04-e22f4273cf6b,21,9,9,2,21,288,2.1875,1,2,1,14.4,0.15776190476190477,0.407,0.30699999999999994,10100
79252b76-ee41-f565-345f-c017230034e3,35,16,16,2,35,494,2.125506072874494,1,2,2,14.529411764705882,0.12628571428571425,0.389,0.28900000000000003,10400
792b642f-248e-8c97-c4c1-53ec21ed2395,12,6,4,1,12,132,2.7272727272727275,1,3,2,12.0,0.20808333333333331,0.657,0.557,3200
793ee374-0966-f478-e2da-761338fcfc90,19,8,8,2,19,252,2.261904761904762,1,2,2,14.0,0.1102105263157895,0.166,0.066,8200
79551318-ea06-be10-ade1-fb0d9e5a2481,26,11,11,3,26,344,2.2674418604651163,1,2,5,13.76,0.13915384615384616,0.286,0.18599999999999997,12400
795a1110-80ba-0438-d6b3-e4d6ff7b2446,39,19,16,3,39,500,2.34,1,4,2,13.157894736842104,0.16635897435897432,0.682,0.5820000000000001,9200
795cc993-d8c1-222e-07e0-0c14c9afe249,25,11,11,2,25,343,2.186588921282799,1,2,1,14.291666666666666,0.15268,0.5,0.4,10000
795d37dc-fdf5-e83c-0784-c7dd08cbcf55,6,2,2,1,6,83,2.1686746987951806,1,2,4,16.6,0.24899999999999997,0.313,0.20800000000000002,2200
79700f11-3bab-3c98-3930-f459c9070ccf,37,17,16,3,37,501,2.215568862275449,1,2,1,13.916666666666666,0.13154054054054048,0.95,0.85,13400
7971a5c2-ef55-3826-dcf9-c1d8ffb297f8,30,12,12,2,29,378,2.380952380952381,2,4,0,13.03448275862069,0.1878,0.508,0.388,7500
7972c35d-80be-98e8-7d9f-bc7eb80120b3,35,16,16,2,35,498,2.108433734939759,1,2,3,14.647058823529411,0.11617142857142856,0.218,0.118,3000
7977d0b1-d7f2-d806-c771-a15e62b2ed31,8,3,3,1,8,112,2.142857142857143,1,2,4,16.0,0.2905,0.45,0.35,2300
79831795-1215-411c-59ec-7f008d1c083d,12,5,5,1,12,166,2.1686746987951806,1,2,6,15.090909090909092,0.13550000000000004,0.341,0.24100000000000002,3800
